Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.72     0.00        9     0.00    74.28  corpus_eval
  0.00      0.72     0.00        8     0.00     0.00  WL_FID_IO_BIND
  0.00      0.72     0.00        8     0.00     0.00  WL_FID_IO_BIND_C1959
  0.00      0.72     0.00        8     0.00     0.00  WL_FID_IO_BIND_K1960
  0.00      0.72     0.00        7     0.00     5.71  io_exec
  0.00      0.72     0.00        4     0.00   158.57  io_step
  0.00      0.72     0.00        4     0.00     0.00  io_sync
  0.00      0.72     0.00        3     0.00     0.00  WL_FID_CLI_RESOLVE
  0.00      0.72     0.00        3     0.00     0.00  WL_FID_CLI_SCAN
  0.00      0.72     0.00        3     0.00     0.00  WL_FID_CLI_TOKS_GO
  0.00      0.72     0.00        3     0.00     0.00  io_str
  0.00      0.72     0.00        3     0.00     3.81  io_wait
  0.00      0.72     0.00        3     0.00     0.00  io_work
  0.00      0.72     0.00        3     0.00     0.00  spin_148
  0.00      0.72     0.00        3     0.00     0.01  spin_19
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_COMMIT
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_C_ADD
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_ON_TOK
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_SCAN_K1896
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_TOKS_GO_K1838
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_TOKS_STEP
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_TOKS_STEP_K1755
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_CLI_TOK_WORD
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_FILE_READ_BYTES
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_IO_PURE
  0.00      0.72     0.00        2     0.00     0.00  WL_FID_LIST_APPEND
  0.00      0.72     0.00        2     0.00     0.01  WL_FID_READ_LOOP
  0.00      0.72     0.00        2     0.00     0.00  file_read_bytes_call
  0.00      0.72     0.00        2     0.00     5.72  file_read_bytes_pack
  0.00      0.72     0.00        2     0.00     0.00  file_read_bytes_run
  0.00      0.72     0.00        2     0.00     0.00  spin_448
  0.00      0.72     0.00        2     0.00     0.00  term_keep
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_COMMIT_K1798
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_COMMIT_K1799
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_COMMIT_K1800
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_CONVERT_K1629
  0.00      0.72     0.00        1     0.00     4.57  WL_FID_CLI_CONVERT_K1637
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_FLAG_AFTER
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_FLAG_AFTER_K1686
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_ON_PLAIN
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_ON_PLAIN_K1767
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_ON_TOK_K1856
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_PARSE
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1928
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1929
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1930
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_TOKS
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_TOKS_K1894
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_VALIDATE
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_CLI_WORD_SET
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT_K1269
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT_K1270
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_EMIT
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_EMIT_K1275
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE_K1380
  0.00      0.72     0.00        1     0.00     0.01  WL_FID_ENCODE_ENCODE_K1381
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_FCTX_ROOT
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_LINE_HDR
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_LINE_HDR_K1186
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_PUT_HEADER
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_PUT_HEADER_K1081
